file_name,atoms,residues,surface_area,volume,sasa,hbonds,clashes,coulombic_mean,hydrophilic_ratio,molecular_weight,aromaticity,instability_index,gravy,aliphatic_index,absolute_charge_per_residue,hydrophilic_index
yfdR.txt,2829,178,7975,26120,9595.1,156,171,-1.31,0.168846599,20255.22,0.1124,52.05,-0.0444,88.82,-0.0336,-0.0444
yfdZ.txt,6508,412,1,60030,19482,363,456,0.64,0.999948671,46215.67,0.0922,41.87,-0.1871,87.62,0.0036,-0.1871
yfeC.txt,1821,114,7480,16450,9599.4,80,62,0.83,0.220784632,12719.45,0.0439,33.79,-0.5316,91.49,0.0229,-0.5316
yfeG.txt,5612,350,1,52910,17059,291,360,-1.21,0.99994138,40159.32,0.0886,42.38,-0.348,87.23,-0.0117,-0.348
yfeK.txt,1965,124,6840,17830,8872.4,96,97,0.51,0.229069925,13731.8,0.0484,17.36,-0.15,101.53,0.0149,-0.15
yfeN.txt,3979,254,1,37080,14553,241,341,-1.27,0.999931286,29232.85,0.2087,13.75,-0.5311,54.61,-0.0228,-0.5311
yfeR.txt,4818,308,1,44410,15625,260,344,-0.26,0.999936,33902.59,0.0487,41.76,-0.0536,107.01,-0.0061,-0.0536
yfeS.txt,3892,244,1,35970,12648,228,312,-3.04,0.999920936,28242.86,0.1107,45.81,-0.5447,70.41,-0.0528,-0.5447
yfeU.txt,4420,298,1,40320,14268,260,220,-0.61,0.999929913,31219.58,0.0302,23.06,0.1339,102.11,-0.014,0.1339
yfeX.txt,4588,299,1,42530,12983,279,307,-2.39,0.999922976,33051.88,0.087,42.29,-0.3224,79.3,-0.0388,-0.3224
yfeY.txt,2882,191,1,26740,13852,137,119,-1.05,0.999927808,20897.4,0.0785,27.79,-0.3513,70.47,-0.0179,-0.3513
yfeZ.txt,2481,149,8154,23100,9894.6,122,107,1.23,0.175914135,17168.21,0.1409,41.07,0.6289,133.49,0.0258,0.6289
yffI.txt,2538,166,9114,23210,11782,124,115,-0.19,0.226447123,17892.42,0.0361,27.49,-0.0608,99.46,-0.0014,-0.0608
yfgB.txt,6063,384,1,55970,17651,361,338,0,0.999943346,43085.07,0.0625,36.97,-0.2909,89.09,-0.0028,-0.2909
yfgC.txt,7542,487,2,69970,23650,464,375,-0.27,0.999915433,53907.29,0.0698,40.34,-0.3832,85.93,0.0004,-0.3832
yfgI.txt,2818,179,1,25100,18510,173,14,-0.49,0.999945975,20230.16,0.0391,58.19,-1.1184,65.14,-0.0072,-1.1184
yfgO.txt,5700,353,1,52040,22663,315,294,0.86,0.999955875,39193.95,0.119,28.79,1.0408,141.08,0.0104,1.0408
yfhD.txt,8189,518,2,75390,30346,444,481,-1.94,0.999934093,58301.41,0.1042,35.34,-0.3365,88.36,-0.0227,-0.3365
yfhK.txt,7536,475,2,70000,30419,448,323,0.34,0.999934252,53329.81,0.0632,51.25,-0.1404,100.21,0.0029,-0.1404
yfhL.txt,1333,86,4496,12340,5560.7,56,92,-3.24,0.1914687,9791.22,0.0465,56.54,-0.3105,75.93,-0.0944,-0.3105
yfiA.txt,1805,113,6593,16700,8674.4,77,79,-0.1,0.239947432,12784.44,0.0354,46.89,-0.5354,89.82,-0.018,-0.5354
yfiC.txt,3778,245,1,35100,13198,204,210,-2.25,0.999924231,27269.61,0.0898,46.95,-0.0947,85.67,-0.0412,-0.0947
yfiE.txt,4686,293,1,43250,15557,257,290,-0.62,0.99993572,33242.92,0.0683,62.08,-0.1464,94.47,-0.0068,-0.1464
yfiF.txt,5267,345,2,48220,26701,225,253,0.29,0.999925096,37783.94,0.058,42.81,-0.6817,67.57,0.0151,-0.6817
yfiH.txt,3661,243,8790,33820,10557,213,244,-0.23,0.167377096,26338.64,0.0905,37.54,-0.1407,78.77,-0.0087,-0.1407
yfiL.txt,1810,121,7336,16540,9811.1,96,75,-1.32,0.252275484,13203.55,0.0909,19.36,-0.4397,68.68,-0.0441,-0.4397
yfiM.txt,1611,107,5922,14680,7639.8,112,80,-0.05,0.224848818,11805.18,0.1121,32.53,-0.1617,68.5,-0.0108,-0.1617
yfiO.txt,3868,245,1,35410,15496,235,139,-0.32,0.999935467,27829.07,0.1102,27.15,-0.4845,75.8,-0.0054,-0.4845
yfiP.txt,3664,232,1,34110,14158,153,168,0.87,0.999929369,25994.72,0.0776,36.74,-0.2134,85.04,0.0071,-0.2134
yfiQ.txt,13853,886,3,129800,37876,767,989,-1.07,0.999920794,97986.31,0.0576,46.6,-0.1186,101.69,-0.013,-0.1186
yfiR.txt,2684,172,8930,24840,11382,118,117,0.32,0.215427869,18977.89,0.0814,48.96,0.1936,102.09,0.0043,0.1936
yfjD.txt,6881,428,2,63090,26851,372,394,-1.01,0.999925515,48043.65,0.0537,42.92,0.1157,115.4,-0.0138,0.1157
yfjF.txt,1548,96,5667,13960,7385.9,84,50,0.58,0.232727223,10789.22,0.0417,53.08,-0.5844,96.56,0.0167,-0.5844
yfjG.txt,2513,158,7827,23300,9675.8,128,157,0.52,0.19107464,17726.47,0.1076,43.32,0.1291,91.33,0.01,0.1291
yfjI.txt,7634,469,2,71730,23684,411,399,1.25,0.999915555,54025.98,0.1023,36.83,-0.2245,91.34,0.0178,-0.2245
yfjK.txt,11706,729,2,109900,31123,654,689,-1.18,0.999935739,83060.81,0.0974,29.76,-0.1841,96.78,-0.0168,-0.1841
yfjL.txt,8713,538,2,80960,27562,501,562,-2.02,0.999927436,62005.76,0.0781,45.33,-0.4072,94.91,-0.0296,-0.4072
yfjN.txt,5661,357,1,52570,17073,316,320,-0.54,0.999941428,40060.65,0.0868,49.81,-0.035,98.32,-0.0073,-0.035
yfjO.txt,1922,123,5290,17710,6473.9,101,119,-3.4,0.182872766,13646.5,0.0732,33.09,0.1179,106.18,-0.0735,0.1179
yfjR.txt,3780,233,1,34720,17367,183,120,0.85,0.99994242,26605.67,0.073,59.99,0.0004,105.06,0.018,0.0004
yfjT.txt,2356,155,8166,21950,10622,111,140,-0.89,0.231218226,17098.96,0.1097,24.71,-0.2723,70.45,-0.0081,-0.2723
ygaC.txt,1825,114,5469,16780,6907.1,85,113,0.66,0.208206049,13065.6,0.114,29.31,-0.493,77.81,0.0083,-0.493
ygaF.txt,6479,422,1,60340,17063,382,480,1.61,0.999941394,46081.4,0.0735,38.35,-0.0853,90.19,0.0128,-0.0853
ygaP.txt,2662,174,8432,24230,10384,151,102,-0.21,0.18798151,18638.51,0.0632,41.04,0.2391,111.72,-0.0066,0.2391
ygaQ.txt,11943,750,3,112500,35367,618,941,-0.1,0.999915175,85225.55,0.096,37.68,-0.5419,82.33,-0.0023,-0.5419
ygaT.txt,5214,325,1,48670,16647,286,323,-1.37,0.999939929,37359.96,0.1015,39.46,-0.3754,86.68,-0.0231,-0.3754
ygaU.txt,2268,149,6628,21000,7996.8,111,129,-0.65,0.171168467,16062.91,0.0604,18.34,-0.4584,83.15,-0.0155,-0.4584
ygaW.txt,2400,149,9292,21930,11840,145,118,1.52,0.215202703,16948.9,0.1477,56.78,0.5785,103.96,0.0379,0.5785
ygaY.txt,5993,394,1,55070,16675,385,420,2.19,0.99994003,41654.79,0.0914,31.58,0.768,121.45,0.0286,0.768
ygbA.txt,1982,117,6826,18280,8329.8,90,98,4.06,0.180532546,13940.32,0.0769,73.06,-0.8983,65.9,0.0847,-0.8983
ygbI.txt,3892,255,1,35930,11962,220,197,-0.05,0.999916402,27434.37,0.0314,37.87,0.1459,106.35,-0.0078,0.1459
ygbK.txt,5808,388,1,53370,17587,342,342,-0.73,0.99994314,41338.61,0.0644,38.35,0.058,93.58,-0.0124,0.058
ygbL.txt,3255,212,8716,30190,10354,197,160,-1.13,0.15819973,23222.21,0.0708,38.54,-0.1476,92.55,-0.0196,-0.1476
ygcE.txt,7524,492,1,70600,19923,423,513,-2.22,0.999949807,54176.33,0.0935,34.04,-0.1026,85.87,-0.0315,-0.1026
ygcH.txt,3192,199,9338,29270,11364,143,181,2.69,0.178282295,22292.72,0.0704,44.34,-0.1528,100.45,0.0448,-0.1528
ygcJ.txt,5600,363,1,52220,17287,323,354,-0.31,0.999942153,40025.03,0.0689,35.48,-0.2413,87.41,-0.0131,-0.2413
ygcM.txt,1921,121,5896,17720,7410,96,109,-1.26,0.204318489,13772.73,0.0992,18.57,-0.1744,82.98,-0.0314,-0.1744
ygcP.txt,2981,191,7344,27290,8753.6,171,190,0.14,0.16103089,20786.16,0.0576,42.99,0.3288,117.96,0.0042,0.3288
ygcQ.txt,4266,286,1,39700,15165,218,240,-1.52,0.999934059,30307.27,0.0455,29.1,0.1839,105.07,-0.0349,0.1839
ygcR.txt,4050,259,1,37720,15415,203,179,-0.24,0.999935128,28720.06,0.0579,38.76,-0.0903,93.63,-0.0045,-0.0903
ygcU.txt,7526,484,1,70150,19486,442,517,-1.35,0.999948681,53736.77,0.0764,26.24,-0.1878,90.02,-0.0186,-0.1878
ygdB.txt,2098,135,7996,19080,10478,108,92,-0.12,0.236877267,14973.18,0.0667,59.13,0.0637,99.7,-0.0033,0.0637
ygdE.txt,5861,366,1,54270,17542,313,380,0.1,0.999942994,41904.73,0.1093,39.34,-0.2915,81.78,0.0002,-0.2915
ygdH.txt,7183,454,1,67450,18854,415,413,-1.1,0.999946961,50971.32,0.0727,43.51,-0.107,99.25,-0.0121,-0.107
ygdI.txt,1124,75,4699,10400,6276.3,48,52,-0.59,0.251310485,8174.13,0.04,33.72,-0.5227,65.07,-0.019,-0.5227
ygdL.txt,4033,268,1,37100,13220,230,260,1.63,0.999924357,28561.69,0.0597,23.48,0.0892,90.3,0.0176,0.0892
ygdQ.txt,3800,237,1,35210,13749,219,233,-0.2,0.999927267,26157.06,0.0928,32.47,0.9097,139.11,-0.0044,0.9097
ygeF.txt,2407,148,1,21850,16918,69,81,0.16,0.999940891,16878.28,0.0473,58.69,-0.5081,95.47,0.0193,-0.5081
ygeK.txt,3331,210,9734,31160,11537,167,187,1.04,0.156279795,23426.06,0.0762,35.47,-0.0714,97.52,0.0195,-0.0714
ygeN.txt,3861,235,1,35490,19098,221,153,-1.8,0.999947638,27364.21,0.0979,45.31,-0.2732,95.32,-0.0381,-0.2732
ygeO.txt,2311,141,6547,21530,7828.1,111,165,1.03,0.163654016,16402.88,0.1277,52.36,-0.1397,94.82,0.0193,-0.1397
ygeP.txt,4398,278,1,40970,18416,207,260,-0.87,0.999945699,31319.38,0.0935,41.81,-0.2543,91.62,-0.0182,-0.2543
ygeX.txt,6052,398,1,56530,14560,356,440,-1.7,0.999931319,43327.09,0.0754,30.37,-0.0573,91.18,-0.0263,-0.0573
ygeY.txt,6207,403,1,57480,16028,365,506,-3.87,0.999937609,44803.44,0.0918,37.04,-0.2514,79.58,-0.0516,-0.2514
ygfB.txt,2889,192,9478,26960,11967,160,117,-6.48,0.207988635,21229.36,0.0677,47.02,-0.362,84.38,-0.1342,-0.362
ygfF.txt,3642,247,9270,33450,10608,250,224,-0.52,0.126131222,25938.19,0.0567,19.84,0.1182,96.4,-0.0131,0.1182
ygfG.txt,4108,261,1,37840,12521,254,290,-0.81,0.999920134,29172.25,0.0766,42.36,-0.0238,98.24,-0.0256,-0.0238
ygfH.txt,7547,492,1,70030,18903,462,547,-1.42,0.999947098,53823.82,0.063,33.39,-0.0717,95.98,-0.0177,-0.0717
ygfI.txt,4870,298,1,45620,15675,261,298,-0.14,0.999936204,34673.25,0.104,46.68,-0.3517,89.73,-0.0023,-0.3517
ygfJ.txt,3021,192,7688,27970,9141.1,165,221,-1.1,0.158963363,21513.62,0.0625,39.89,-0.038,101.15,-0.0255,-0.038
ygfY.txt,1458,88,4458,13380,5538.1,87,73,-1.84,0.195030787,10547.02,0.0795,43.61,-0.5591,83.18,-0.0481,-0.5591
ygfZ.txt,5061,326,1,46860,14336,294,376,-1.71,0.999930246,36093.69,0.0767,42.21,-0.2472,86.29,-0.0279,-0.2472
yggC.txt,3796,237,9832,35170,11559,215,229,-1.26,0.149407388,27131.59,0.0886,47.9,-0.3198,90.13,-0.0367,-0.3198
yggD.txt,2682,169,7878,24880,9663.7,159,139,-3.65,0.184784296,19271.71,0.1183,34.97,-0.0124,94.14,-0.0841,-0.0124
yggE.txt,3762,246,1,34630,18428,168,144,-0.62,0.999945735,26634.94,0.0569,26.55,-0.2516,91.34,-0.0086,-0.2516
yggL.txt,1782,108,5888,16370,7561.2,94,107,-2.65,0.221287626,12880.41,0.1111,69.83,-0.6778,74.91,-0.0676,-0.6778
yggM.txt,5384,335,1,49010,24252,304,223,-0.18,0.999958766,38458.94,0.0925,36.44,-0.7943,71.4,0.0053,-0.7943
yggN.txt,3730,239,1,34430,14520,240,176,0.53,0.999931129,26428.93,0.0418,37.29,-0.4695,85.69,0.0154,-0.4695
yggP.txt,6426,425,1,59270,18124,365,511,-1.89,0.999944825,45817.04,0.0871,30.35,0.0762,94.78,-0.0343,0.0762
yggR.txt,5084,326,1,47070,16058,292,276,-1.66,0.999937726,35993.73,0.0429,35.42,-0.135,105.37,-0.0258,-0.135
yggS.txt,3635,234,9591,33410,11322,226,175,-0.28,0.152888182,25787.13,0.0556,38.36,-0.2,94.79,-0.0126,-0.2
yggT.txt,3113,188,9509,28530,11402,166,147,1.13,0.166023505,21166.87,0.1064,47.34,1.191,154.47,0.0191,1.191
yggU.txt,1516,96,4496,13800,5602.4,75,44,1.45,0.197486791,10456.05,0.0312,36.48,-0.074,114.69,0.0289,-0.074
yggV.txt,2963,197,8260,27240,9792,171,192,-1.54,0.156454248,21038.58,0.0558,26.11,-0.1223,95.13,-0.0358,-0.1223
yggW.txt,5932,378,1,55480,15956,358,366,-1.91,0.999937328,42583.8,0.1005,34.14,-0.3246,86.51,-0.0329,-0.3246
yggX.txt,1523,91,5268,13960,6774.5,67,77,-0.86,0.222378035,10952.41,0.1099,45.01,-0.8571,66.48,-0.0244,-0.8571
yghB.txt,3477,219,1,32330,13498,201,199,1.31,0.999925915,24133.6,0.1233,37.08,0.8014,122.56,0.027,0.8014
yghD.txt,2906,178,1,26500,15167,159,107,0.82,0.999934067,20394.28,0.0843,42.79,-0.1725,101.91,0.0274,-0.1725
yghF.txt,4572,288,1,41800,26252,174,168,0.5,0.999961908,32119.65,0.0799,47.29,-0.2181,92.15,0.0239,-0.2181
yghG.txt,2085,136,7912,19050,10387,97,111,1.6,0.238278618,14669.77,0.0368,23.69,-0.1191,91.84,0.0409,-0.1191
yghO.txt,6289,390,1,58730,18204,354,467,-0.01,0.999945067,44673.25,0.1128,36.12,-0.1605,90.62,0.0008,-0.1605
yghR.txt,4016,252,1,36780,14305,209,226,2.53,0.999930094,28151.16,0.0675,52.56,-0.2742,94.05,0.0384,-0.2742
yghU.txt,4521,288,1,41570,14597,260,278,-0.17,0.999931493,32391.2,0.1181,39.4,-0.4031,78.26,-0.0125,-0.4031
yghY.txt,1774,117,6024,16230,7540.7,88,91,-1.37,0.201135173,12628.11,0.0769,35.5,-0.306,86.67,-0.0283,-0.306
ygiC.txt,6227,386,1,58360,15786,340,501,-5.09,0.999936653,45025.47,0.1269,34.87,-0.3889,82.38,-0.074,-0.3889
ygiE.txt,3821,257,1,35280,11999,236,280,-0.39,0.99991666,26484.48,0.0661,42.01,0.9595,128.02,-0.0083,0.9595
ygiF.txt,6797,433,1,63440,19518,412,377,-1.5,0.999948765,48388.35,0.0739,29.75,-0.2603,96.51,-0.0276,-0.2603
ygiH.txt,3190,205,9298,29180,10873,174,221,3.33,0.144854226,22193.17,0.1171,44.85,0.579,109.46,0.0474,0.579
ygiN.txt,1615,104,5464,14900,6740.6,85,47,-0.87,0.189389669,11532.28,0.0481,48.56,0.0154,95.67,-0.0382,0.0154
ygiQ.txt,11712,739,3,109000,38444,602,717,1.8,0.999921964,83476.92,0.0825,43.96,-0.5188,73.69,0.0303,-0.5188
ygiT.txt,2085,131,6812,18980,8568.8,105,107,1.82,0.205022874,14702.94,0.0687,29.14,-0.3221,81.83,0.0375,-0.3221
ygiU.txt,1596,98,4988,14760,6220.2,75,76,1.12,0.198096524,11231.83,0.0816,15.77,-0.2153,96.33,0.018,-0.2153
ygiV.txt,2484,160,7737,22880,9554.9,133,138,-1.89,0.190258401,17827.05,0.0938,42.23,-0.1437,87.12,-0.0378,-0.1437
ygiZ.txt,1878,110,6568,17610,8003.4,100,86,0.44,0.179348777,13200.85,0.2182,35.43,0.9,117.91,0.0043,0.9
ygjD.txt,5079,337,1,46920,14295,308,320,-0.3,0.999930045,36007.99,0.0712,28.92,0.0151,90.71,-0.0117,0.0151
ygjF.txt,2651,168,7188,24320,8510.4,154,150,1.47,0.155386351,18673.15,0.0833,30.47,-0.2982,91.13,0.0224,-0.2982
ygjJ.txt,5435,356,1,51350,19703,304,456,-3.96,0.999949246,40098.99,0.1573,26.89,-0.4761,58.2,-0.0546,-0.4761
ygjK.txt,12254,783,2,114000,30486,770,957,-1.41,0.999934396,88319.99,0.1188,27.89,-0.5492,69.57,-0.013,-0.5492
ygjM.txt,2131,138,7507,19210,9657.3,120,71,-2.21,0.222660578,14995.24,0.058,34.47,0.192,110.43,-0.0529,0.192
ygjN.txt,1725,104,5274,15730,6596.1,84,113,2.59,0.200436622,12102.95,0.1346,29.56,-0.4375,74.04,0.0666,-0.4375
ygjO.txt,5962,378,1,55160,17501,322,363,-0.43,0.99994286,42330.94,0.0767,36.26,-0.1815,94.97,-0.0092,-0.1815
ygjP.txt,2769,167,7950,25580,9860.6,141,159,1.93,0.193761029,19482.32,0.0898,47.04,-0.4701,93.41,0.043,-0.4701
yhaB.txt,2871,179,1,27330,16799,89,114,-0.7,0.999940473,20576.32,0.1173,51.01,-0.1598,83.85,-0.0102,-0.1598
yhaL.txt,851,54,4580,7536,6511.7,37,4,-0.34,0.296650644,5960.79,0.037,46.16,-0.5907,76.11,-0.0089,-0.5907
yhaM.txt,6374,436,1,58810,18487,395,341,-1.91,0.999945908,45360.73,0.039,33.6,0.2972,101.28,-0.0292,0.2972
yhbC.txt,2339,150,7305,21630,9027.7,120,101,-3.28,0.190823798,16650.77,0.0667,38.23,0.0467,103.87,-0.0747,0.0467
yhbN.txt,2849,185,1,26190,14212,129,161,-0.01,0.999929637,20126.64,0.0595,34.23,-0.4443,81.08,0.015,-0.4443
yhbO.txt,2672,172,6108,24320,7448.9,168,170,-1.76,0.180013156,18858.2,0.0698,30.54,-0.2419,90.7,-0.0303,-0.2419
yhbS.txt,2567,167,7077,24010,8518.6,146,135,-4.11,0.169229686,18533.55,0.1018,31.54,-0.0749,96.95,-0.0895,-0.0749
yhbT.txt,2795,174,9538,25620,11591,143,194,-1.34,0.177120179,19671.63,0.069,43.17,-0.0052,106.44,-0.0305,-0.0052
yhbU.txt,5178,331,1,48330,14690,294,348,-0.06,0.999931926,37046.71,0.0846,48.62,-0.271,86.74,-0.0044,-0.271
yhbW.txt,5185,335,1,48000,14657,313,417,-1.35,0.999931773,37128.91,0.0866,35.81,-0.1663,87.46,-0.0189,-0.1663
yhbY.txt,1578,97,4970,14030,6368.1,76,65,2.13,0.219547432,10783.58,0.0103,20.56,-0.1825,117.53,0.0398,-0.1825
yhcB.txt,2084,132,1,18910,13980,110,46,-0.56,0.999928469,14960.68,0.0758,40.91,-0.5523,82.2,-0.0243,-0.5523
yhcC.txt,4838,309,1,44590,13650,276,302,0.89,0.99992674,34606.17,0.0744,35.66,-0.3,87.12,0.0084,-0.3
yhcE.txt,2666,181,9112,25020,11442,116,133,-1.34,0.203635728,19192.4,0.0442,27.04,-0.1221,86.3,-0.0244,-0.1221
yhcF.txt,3503,238,1,32450,14941,133,215,0.28,0.99993307,24899.82,0.063,30.52,0.016,89.79,0.007,0.016
yhcG.txt,6076,375,2,56760,24388,315,321,-0.25,0.999917992,43292.94,0.1013,45.94,-0.3755,86.93,-0.0067,-0.3755
yhcH.txt,2373,154,6275,22150,7671.5,123,157,-2.8,0.182037411,17037.51,0.0584,46.25,-0.1844,86.17,-0.0588,-0.1844
yhcM.txt,6054,375,1,55740,20231,337,424,-0.85,0.999950571,43063.03,0.0853,39.62,-0.2885,90.24,-0.0089,-0.2885
yhdA.txt,10364,646,2,97230,33451,613,580,0.34,0.999940211,73338.38,0.0774,37.06,-0.192,97.18,0.0092,-0.192
yhdH.txt,4895,324,1,45210,13522,278,263,-0.9,0.999926046,34723.36,0.0617,30.02,-0.004,94.23,-0.0156,-0.004
yhdJ.txt,4721,294,1,43320,16697,244,308,1.29,0.999940109,33397.07,0.0952,41.66,-0.3973,84.29,0.0171,-0.3973
yhdT.txt,1286,80,5566,11850,7227.8,63,69,-0.49,0.229917817,9097.67,0.1625,36.79,0.6487,109.88,-0.0303,0.6487
yhdV.txt,1049,73,5409,9342,7497.3,52,27,-0.29,0.278540274,7451.63,0.0274,25.76,0.3959,100.41,-0.0048,0.3959
yheS.txt,10104,637,2,94730,35118,553,467,-1.99,0.999943049,71842.55,0.0644,42.28,-0.4631,94.27,-0.0253,-0.4631
yhfU.txt,1783,117,4605,16060,5699.3,97,145,1.2,0.192006036,12478.59,0.0513,27.9,0.153,98.55,0.0249,0.153
yhfX.txt,5974,387,1,55180,15407,334,422,-0.87,0.999935094,42293.86,0.0749,32.74,-0.0008,102.58,-0.019,-0.0008
yhgF.txt,11992,773,3,111000,40716,693,515,-1.19,0.999926319,85118.86,0.0543,29.75,-0.3343,89.77,-0.0129,-0.3343
yhhA.txt,2327,146,1,21030,18018,79,23,0.85,0.9999445,16623.65,0.0205,49.7,-1.0493,70.14,0.0389,-1.0493
yhhF.txt,3048,198,8956,28260,11036,152,158,-0.67,0.188474085,21677.34,0.0657,34.26,-0.2657,92.17,-0.0112,-0.2657
yhhJ.txt,5862,374,1,54100,20012,333,345,0.04,0.99995003,41061.1,0.0829,33.51,0.5126,112.35,-0.0003,0.5126
yhhK.txt,2028,127,6068,18640,7429.3,116,128,0.13,0.183233952,14505.37,0.0866,45.88,-0.3598,85.98,-0.0032,-0.3598
yhhM.txt,1916,119,7792,17300,10376,81,77,1.95,0.249036237,13496.34,0.0924,47.04,-0.4622,73.7,0.0555,-0.4622
yhhP.txt,1271,81,4029,11710,5092.1,72,70,-1.44,0.208774376,9094.46,0.0617,34.23,-0.2272,81.85,-0.0411,-0.2272
yhhT.txt,5633,349,1,51880,22100,302,353,2.15,0.999954751,38521.76,0.0802,35.52,0.9315,136.79,0.0381,0.9315
yhhX.txt,5435,345,1,50620,15443,318,381,-0.76,0.999935246,38764.52,0.1043,38.94,-0.3461,82.23,-0.0181,-0.3461
yhhY.txt,2623,162,7936,24190,9460.1,144,139,0.47,0.161108234,18793.34,0.0864,49.78,-0.4284,84.81,0.0001,-0.4284
yhhZ.txt,6240,392,1,57710,24050,302,399,0.59,0.99995842,44230.76,0.0969,34.23,-0.3464,91.1,0.0135,-0.3464
yhiD.txt,3323,215,1,30470,13831,187,169,0.42,0.999927699,23213.08,0.0605,22.35,0.5353,121.95,-0.0045,0.5353
yhiJ.txt,8511,540,2,81230,25723,427,672,-0.55,0.999922249,61163.69,0.087,28.01,-0.3411,84.85,-0.0117,-0.3411
yhiL.txt,8554,535,2,80340,27907,439,604,-0.41,0.999928333,61575.59,0.1047,27.99,-0.6032,77.61,-0.0021,-0.6032
yhiN.txt,6151,400,1,56870,16600,342,368,-0.75,0.999939759,43740.56,0.0825,28.29,-0.0363,94.1,-0.0122,-0.0363
yhiO.txt,1846,111,6400,16990,8000.7,98,67,1.87,0.200069994,13027.24,0.1351,35.09,0.4108,114.05,0.0433,0.4108
yhiQ.txt,3837,250,1,35210,11885,221,225,-0.13,0.99991586,26948.87,0.056,34.31,-0.0088,101.44,-0.0038,-0.0088
yhiR.txt,4530,280,1,41840,12430,260,256,0.78,0.999919549,31941.3,0.0857,47.86,-0.3614,96.5,0.0089,-0.3614
yhiS.txt,4098,260,1,38220,19671,168,214,-1.24,0.999949164,29449.73,0.0923,32.85,-0.3931,83.65,-0.0314,-0.3931
yhjB.txt,3196,200,8927,29520,10722,177,240,-0.37,0.167412796,22603.97,0.07,44.64,-0.0925,96.55,-0.0061,-0.0925
yhjC.txt,4744,299,1,43990,16199,242,310,0.21,0.999938268,33329.16,0.0769,35.33,-0.0492,103.71,0.0077,-0.0492
yhjD.txt,5436,337,1,49600,23905,308,261,1.83,0.999958168,37910.98,0.1068,29.98,0.2101,105.43,0.0295,0.2101
yhjG.txt,10589,686,3,99210,39253,566,689,-0.25,0.999923573,74456.56,0.0612,26.28,-0.2115,95,0.0061,-0.2115
yhjH.txt,4180,255,1,38740,14590,222,293,-0.98,0.99993146,29600.9,0.098,52.6,-0.1227,98.27,-0.0119,-0.1227
yhjJ.txt,7827,498,2,72690,27484,416,461,-0.53,0.99992723,55526.71,0.0643,40.44,-0.34,91.95,-0.0101,-0.34
yhjY.txt,3561,232,1,33860,19699,157,144,-2.56,0.999949236,25950.42,0.1121,36,-0.3496,76.55,-0.0483,-0.3496
yiaC.txt,2395,146,7014,22020,8432.9,125,134,-0.23,0.168257658,17103.63,0.1301,35.53,-0.1281,90.89,-0.0079,-0.1281
yiaD.txt,3150,219,1,28330,12713,211,162,1.71,0.99992134,22196.97,0.032,27.51,-0.0731,87.4,0.0392,-0.0731
yiaF.txt,3595,236,1,32900,14233,203,181,-0.4,0.999929741,25662.79,0.0847,40.76,-0.1513,81.91,-0.0057,-0.1513
yiaG.txt,1575,96,6145,14180,8161.6,81,76,0.19,0.247083905,11032.75,0.0417,41.81,-0.3969,92.4,0.0072,-0.3969
yiaJ.txt,4369,282,1,40000,17210,223,229,-0.69,0.999941894,31066.3,0.0638,46.35,-0.1617,92.09,-0.009,-0.1617
yiaO.txt,5080,328,1,46840,15460,304,299,-0.37,0.999935317,35969.65,0.0823,26.77,-0.1982,87.47,-0.0029,-0.1982
yiaU.txt,5230,324,1,48520,19043,260,286,-1.12,0.999947487,37274.01,0.0957,35.71,-0.3269,93.92,-0.0241,-0.3269
yiaV.txt,5957,378,1,54490,24519,323,291,0.69,0.999959215,41770.64,0.082,27.15,-0.0275,100.66,0.0138,-0.0275
yiaW.txt,1768,107,7178,16170,9414.7,89,44,0.25,0.237575281,12408.43,0.1495,36.76,0.4393,118.5,0.0003,0.4393
yibD.txt,5679,344,1,52720,16085,346,378,2.54,0.99993783,40523.9,0.1134,39.02,-0.4113,85.32,0.0306,-0.4113
yibF.txt,3202,202,8913,29170,10564,179,181,-1,0.156285498,22544.79,0.0743,46.27,-0.0267,104.26,-0.0267,-0.0267
yibJ.txt,3646,233,1,34050,15130,178,223,-2.71,0.999933906,26446.41,0.103,46.82,-0.4382,83.3,-0.0507,-0.4382
yibK.txt,2482,157,7332,22920,8848.9,124,148,-0.22,0.171422437,17726.04,0.0955,45.36,-0.2427,88.28,-0.013,-0.2427
yibQ.txt,5009,319,1,45660,21280,241,246,1.38,0.999953008,35352.31,0.069,44.15,-0.2295,88.68,0.0292,-0.2295
yicC.txt,4689,287,1,43310,18046,276,215,-1.47,0.999944586,33174.54,0.0523,51.25,-0.4422,99.58,-0.0356,-0.4422
yicE.txt,7039,463,1,64790,21265,401,456,0.21,0.999952974,48867.48,0.067,41.22,0.7657,124.9,-0.0003,0.7657
yicI.txt,12154,772,2,114000,27064,716,957,-1.59,0.999926101,88078.33,0.1308,37.86,-0.3968,72.46,-0.0243,-0.3968
yicN.txt,2442,150,7911,22220,10239,134,111,-0.25,0.227365954,17218.81,0.0867,38.26,0.0793,109.87,-0.0069,0.0793
yicR.txt,3605,222,1,33070,13341,197,195,0.38,0.999925043,25343.16,0.0766,35.47,-0.1149,101.04,0.01,-0.1149
yidB.txt,1947,132,6176,18000,7783.2,110,103,-2.53,0.206496043,13786.4,0.0455,29.62,-0.0061,105.68,-0.0566,-0.0061
yidC.txt,8668,548,2,81140,29482,454,558,0.07,0.999932162,61525.18,0.1131,37.43,-0.1215,87.41,0.0021,-0.1215
